0.462688,-0.12396,0.306174,-0.56282,0.261609,0.549524,0.173717,-0.635475,-0.098601,0.513858,A
0.162933,-0.161218,0.146809,0.114703,-1.134089,1.094998,0.144237,-0.812889,0.347783,-1.63726,F
0.048164,-0.053991,0.52489,-1.138371,-1.128488,-1.10677,0.338111,0.110971,-0.638633,-1.177974,A
-0.277577,-0.318673,0.392845,0.721857,0.289551,-0.696724,0.664406,1.195428,1.834945,-2.599669,E
-0.002064,0.233331,0.117785,0.733191,0.274898,-0.756097,-1.459916,0.538784,-0.870063,0.062458,A
0.135436,0.376647,0.032747,0.483488,-1.404753,-2.869389,0.090625,-0.422159,-0.809204,1.521701,D
0.424021,-0.112295,0.270255,1.00671,-4.879733,0.040711,-1.534641,-0.773462,-0.885308,-4.128889,E
-0.284737,-0.201935,0.330181,0.052449,-2.955246,1.185336,0.25223,-0.735969,0.365163,-0.587217,H
0.008749,-0.227324,0.575529,0.80531,0.169398,-0.490608,0.310963,-0.423192,-0.201357,0.159717,D
0.004199,0.089644,0.355415,0.578519,0.220189,0.887686,0.34931,-0.225834,0.689207,0.039609,E
-0.169756,0.33333,0.064984,0.5014,0.271213,-0.214572,0.319631,-0.737578,0.012926,-0.655853,F
0.217689,-0.379036,-3.210517,0.13411,0.217289,0.571418,0.1411,-1.005706,-0.385437,0.288481,F
0.092031,-0.56107,0.288025,-0.38551,0.260603,0.627631,0.118232,0.302091,0.26173,-0.411713,F
0.136789,-0.066817,0.099507,-0.266963,0.240771,0.132886,0.216799,0.987686,1.465791,-0.157191,X
0.661934,0.061174,0.011399,0.178382,0.075159,1.050979,0.1039,0.788237,-0.34744,-0.218589,A
0.152678,0.701703,-0.005619,-0.485717,0.217592,-1.349757,-0.13153,-0.396577,0.411561,-0.918295,E
0.003457,0.194888,0.508315,-0.802086,0.230527,-0.013882,0.393989,0.571683,0.33572,-0.012254,E
0.209002,-0.093721,0.387448,0.340624,0.24829,0.919013,0.292548,-0.426749,-1.267933,-1.268554,X
0.06618,-0.219332,0.335521,-0.755629,0.246072,-0.559881,0.298426,-0.465828,0.453301,-0.1827,E
0.01646,0.086912,0.35614,0.387195,0.215847,0.817327,0.24784,-0.234782,-0.463476,1.566702,F
0.199251,0.318481,0.407113,-0.019602,0.217159,-0.43852,0.623788,-0.518923,0.272013,-0.44641,F
0.295637,-0.443084,0.30123,0.227941,0.780463,0.388574,0.380021,0.664236,-3.351537,-0.353453,A
0.647427,-0.318289,0.355251,-0.291462,-2.34609,-1.579703,0.591499,0.836718,1.480553,-0.443967,A
0.142175,0.13611,0.234155,0.193968,0.25691,0.248096,0.130482,1.236134,0.671248,0.238987,F
0.221835,0.007325,0.201585,0.326266,0.255092,-1.227892,0.458637,-0.606834,0.758867,0.218642,A
-0.025613,-0.046334,0.361152,0.925459,0.218084,0.374102,0.181081,-0.596452,0.078063,0.255946,X
0.213053,0.065202,0.022606,-0.718882,0.238415,-0.810196,-0.868552,-1.803906,-0.79722,2.922209,A
-0.05961,0.188893,0.243078,-0.524337,0.238799,-1.121865,0.164422,1.105276,-0.242505,0.383759,A
0.106537,-0.090356,0.378341,0.336193,0.092253,0.070401,0.157115,-0.559838,0.111457,-0.425858,I
0.065032,-0.098865,-3.210508,0.590823,0.26125,0.172274,0.118762,0.729602,0.202457,1.707292,H
0.154029,-0.010644,0.408082,-0.792836,0.309962,-1.511405,-0.696174,-0.696212,0.246041,-0.103314,X
-0.041093,0.069034,0.234704,0.620845,0.240086,0.376782,0.00268,-0.192931,-0.9501,-0.500745,A
0.17918,-0.054991,0.353803,-2.037155,0.234105,0.205294,0.209797,-1.510324,0.03479,-0.212814,H
0.204242,0.052764,0.131366,-0.424966,0.230754,0.022603,0.391673,-1.409641,-0.041907,-0.411649,A
0.017038,0.147859,0.07742,0.220177,0.220959,0.646089,0.364498,0.019546,0.471925,0.695217,E
0.232904,-0.101307,0.41129,0.933837,0.21031,-2.230848,0.51034,-0.101101,0.916358,0.346599,A
0.415795,0.057145,-0.042999,1.038033,-1.146644,0.644332,0.344404,0.835216,0.408194,0.075064,A
0.170917,-0.032009,0.496182,0.918788,0.205039,-0.288494,1.0891,-1.21723,1.751499,1.177373,G
0.068729,-0.071624,0.351644,-0.264826,0.240368,-0.07689,-0.082323,1.052234,1.702903,-0.438365,A
-0.047988,0.121766,-3.210507,-0.243404,0.177369,-0.942449,0.03397,1.033345,-0.264811,-1.001837,A
-0.089216,-0.375356,0.152601,-1.938874,0.175281,-0.833881,-1.058337,0.827989,-0.277727,2.853127,D
-0.022573,-0.224799,0.404901,0.042745,-4.911648,-3.001166,-1.188484,-0.934292,1.077834,0.190523,E
0.052461,0.437954,0.376628,-0.189966,-1.103059,-1.529312,0.126778,-1.658143,0.26135,0.094331,A
-0.033202,-0.179846,0.43744,1.201473,0.218767,-0.410143,0.339549,-0.232599,-0.303575,0.68419,A
0.068005,0.044031,0.171864,0.038701,0.223195,-0.446588,0.241596,0.027493,0.074254,-1.018047,F
-0.131543,0.170229,0.321325,0.253221,0.239393,-0.48563,0.075032,-0.628236,0.684092,-0.834632,E
0.058088,0.305246,0.132618,0.171482,0.209197,0.752403,0.424725,-1.013711,-0.267516,0.354244,A
0.095401,-0.509792,-3.210511,-2.369902,0.214831,0.120901,0.498363,-0.834597,0.182876,-0.282841,A
-0.048484,-0.117209,0.115866,-1.079869,0.648773,-3.202162,-0.179167,0.75273,0.256483,0.631481,G
0.226532,0.095614,0.28927,0.03406,0.280713,-0.887306,0.274635,0.659078,-0.180748,0.968316,F
0.111535,0.081185,0.236447,-2.043156,0.203242,0.652297,0.139318,-0.877401,0.381855,-0.789433,D
-1.796882,-0.131421,0.317301,1.074092,0.987138,-0.175342,-0.013847,0.7563,1.257837,-0.38751,E
-0.175933,0.185666,0.481302,0.224271,0.002265,-0.852025,-0.03561,0.627974,0.536516,-1.004769,F
0.000297,-0.309575,0.271371,0.394886,0.982933,-1.157364,0.254609,1.387157,0.508698,0.565305,I
0.079803,-0.137265,0.282108,-1.271351,0.212598,-0.628645,0.477581,-1.124001,0.057383,-1.174663,F
-0.005218,0.179306,0.350649,-0.766756,0.199596,-1.153338,0.350342,-0.860625,-1.401805,-0.145268,F
0.246039,0.20511,0.398741,0.375108,0.278638,0.656398,0.695403,-0.38425,0.072182,-0.107566,A
-0.364129,-0.361135,0.471102,-0.252891,0.296749,-0.27122,0.387633,-0.420962,1.464463,1.892179,E
